method;num_threads;length;elapsed_time
builtin;7;100;0.027399999908084
critical;7;100;0.001400000201102
atomics;7;100;0.000900000031834
locks;7;100;0.001500000053056
builtin;8;100;0.025300000288553
critical;8;100;0.001899999915622
atomics;8;100;0.001100000190490
locks;8;100;0.001999999767577
builtin;9;100;0.101599999652535
critical;9;100;0.179800000296382
atomics;9;100;0.175000000126602
locks;9;100;0.179799999841634
builtin;10;100;0.224299999899813
critical;10;100;0.190899999779504
atomics;10;100;0.190799999927549
locks;10;100;0.192499999684514
builtin;11;100;0.237499999911961
critical;11;100;0.206000000162021
atomics;11;100;0.214099999993778
locks;11;100;0.215099999877566
builtin;12;100;0.258499999745254
critical;12;100;0.225800000407617
atomics;12;100;0.229900000249472
locks;12;100;0.225400000090303
builtin;13;100;0.281499999800872
critical;13;100;0.248499999997875
atomics;13;100;0.249100000019098
locks;13;100;0.249100000019098
builtin;14;100;0.289999999949941
critical;14;100;0.145399999837537
atomics;14;100;0.268599999799335
locks;14;100;0.272400000085327
builtin;15;100;0.324099999943428
critical;15;100;0.290800000129821
atomics;15;100;0.289000000066153
locks;15;100;0.286400000277354
builtin;2;10000;0.166599999829486
critical;2;10000;0.013200000012148
atomics;2;10000;0.010500000371394
locks;2;10000;0.010599999768601
builtin;3;10000;0.032599999940430
critical;3;10000;0.007399999958579
atomics;3;10000;0.007099999947968
locks;3;10000;0.007199999799923
builtin;4;10000;0.030199999855540
critical;4;10000;0.005800000053569
atomics;4;10000;0.005500000042957
locks;4;10000;0.005699999746867
builtin;5;10000;0.039300000025833
critical;5;10000;0.006499999926746
atomics;5;10000;0.005899999905523
locks;5;10000;0.006000000212225
builtin;6;10000;0.031000000035419
critical;6;10000;0.005600000349659
atomics;6;10000;0.005099999725644
locks;6;10000;0.005200000032346
builtin;7;10000;0.036899999940943
critical;7;10000;0.005500000042957
atomics;7;10000;0.005100000180391
locks;7;10000;0.005200000032346
builtin;8;10000;0.034499999856052
critical;8;10000;0.005000000328437
atomics;8;10000;0.004600000011123
locks;8;10000;0.004699999863078
builtin;9;10000;1.568599999700382
critical;9;10000;0.169700000242301
atomics;9;10000;0.171300000147312
locks;9;10000;0.188600000001315
builtin;10;10000;0.213300000268646
critical;10;10000;0.190199999906326
atomics;10;10000;0.186400000075082
locks;10;10000;0.194300000202929
builtin;11;10000;0.241000000187341
critical;11;10000;0.206199999865930
atomics;11;10000;0.208800000109477
locks;11;10000;0.212899999951333
builtin;12;10000;0.262399999883201
critical;12;10000;0.229000000217638
atomics;12;10000;0.228899999910936
locks;12;10000;0.233300000218151
builtin;13;10000;0.279600000339997
critical;13;10000;0.135499999942112
atomics;13;10000;0.253999999586085
locks;13;10000;0.253900000188878
builtin;14;10000;0.282799999695271
critical;14;10000;0.293199999759963
atomics;14;10000;0.269699999989825
locks;14;10000;0.302299999930256
builtin;15;10000;0.346100000115257
critical;15;10000;0.364399999853049
atomics;15;10000;0.305599999592232
locks;15;10000;0.326699999732227
builtin;2;1000000;1.070599999820843
critical;2;1000000;1.007999999728781
atomics;2;1000000;1.042200000028970
locks;2;1000000;1.034299999901123
builtin;3;1000000;0.614900000073249
critical;3;1000000;0.662700000248151
atomics;3;1000000;0.651299999844923
locks;3;1000000;0.661399999899004
builtin;4;1000000;0.466400000277645
critical;4;1000000;0.492900000153895
atomics;4;1000000;0.501999999869440
locks;4;1000000;0.510500000018510
builtin;5;1000000;0.560200000109035
critical;5;1000000;0.570499999867025
atomics;5;1000000;0.527900000179216
locks;5;1000000;0.519499999882100
builtin;6;1000000;0.482299999930547
critical;6;1000000;0.474200000098790
atomics;6;1000000;0.448000000233151
locks;6;1000000;0.443399999767280
builtin;7;1000000;0.431400000252324
critical;7;1000000;0.408400000196707
atomics;7;1000000;0.403300000016316
locks;7;1000000;0.727900000129011
builtin;8;1000000;2.860199999759061
critical;8;1000000;1.081899999917368
atomics;8;1000000;0.332300000081887
locks;8;1000000;0.335400000039954
builtin;9;1000000;0.503899999785062
critical;9;1000000;0.612999999702879
atomics;9;1000000;0.620600000274862
locks;9;1000000;0.660900000184483
builtin;10;1000000;0.588300000345043
critical;10;1000000;0.614300000052026
atomics;10;1000000;0.624699999661971
locks;10;1000000;0.649999999950523
builtin;11;1000000;0.642200000129378
critical;11;1000000;0.552399999833142
atomics;11;1000000;0.588799999604817
locks;11;1000000;0.593200000366778
builtin;12;1000000;0.622000000021217
critical;12;1000000;0.573400000121183
atomics;12;1000000;0.598499999796331
locks;12;1000000;0.577200000407174
builtin;13;1000000;0.734499999907712
critical;13;1000000;0.728800000160845
atomics;13;1000000;0.621300000148040
locks;13;1000000;0.600100000156090
builtin;14;1000000;0.661699999909615
critical;14;1000000;0.601100000039878
atomics;14;1000000;0.891700000011042
locks;14;1000000;0.665699999899516
builtin;15;1000000;0.707500000316941
critical;15;1000000;0.591400000303111
atomics;15;1000000;0.569700000141893
locks;15;1000000;0.707400000010239
builtin;2;100;0.280499999917083
critical;2;100;0.001399999746354
atomics;2;100;0.000699999873177
locks;2;100;0.000900000031834
builtin;3;100;0.027399999908084
critical;3;100;0.001100000190490
atomics;3;100;0.000699999873177
locks;3;100;0.000900000031834
builtin;4;100;0.027300000056130
critical;4;100;0.001000000338536
atomics;4;100;0.000799999725132
locks;4;100;0.000999999883788
builtin;5;100;0.026600000182952
critical;5;100;0.001099999735743
atomics;5;100;0.000800000179879
locks;5;100;0.001300000349147
builtin;6;100;0.026499999876251
critical;6;100;0.001500000053056
atomics;6;100;0.001099999735743
locks;6;100;0.001399999746354
builtin;7;100;0.031999999919208
critical;7;100;0.001699999756966
atomics;7;100;0.001100000190490
locks;7;100;0.001500000053056
builtin;8;100;0.033100000109698
critical;8;100;0.001700000211713
atomics;8;100;0.001099999735743
locks;8;100;0.001900000370370
builtin;9;100;0.108700000055251
critical;9;100;0.178300000243325
atomics;9;100;0.172600000041712
locks;9;100;0.174399999650632
builtin;10;100;0.223300000016025
critical;10;100;0.226900000143360
atomics;10;100;0.188299999990704
locks;10;100;0.103800000033516
builtin;11;100;0.219600000036735
critical;11;100;0.207799999770941
atomics;11;100;0.209599999834609
locks;11;100;0.216500000078668
builtin;12;100;0.242799999796262
critical;12;100;0.229400000080204
atomics;12;100;0.227800000175193
locks;12;100;0.229000000217638
builtin;13;100;0.269299999672512
critical;13;100;0.259200000073179
atomics;13;100;0.248399999691173
locks;13;100;0.251100000241422
builtin;14;100;0.276199999916571
critical;14;100;0.267500000063592
atomics;14;100;0.272000000222761
locks;14;100;0.270600000021659
builtin;15;100;0.315799999953015
critical;15;100;0.290699999823119
atomics;15;100;0.307799999973213
locks;15;100;0.297700000373879
builtin;2;10000;0.207800000225689
critical;2;10000;0.013699999726668
atomics;2;10000;0.011000000085915
locks;2;10000;0.010499999916647
builtin;3;10000;0.032999999802996
critical;3;10000;0.007300000106625
atomics;3;10000;0.007000000096014
locks;3;10000;0.007300000106625
builtin;4;10000;0.030899999728717
critical;4;10000;0.006000000212225
atomics;4;10000;0.005800000053569
locks;4;10000;0.005900000360270
builtin;5;10000;0.032299999929819
critical;5;10000;0.006399999620044
atomics;5;10000;0.005800000053569
locks;5;10000;0.006100000064180
builtin;6;10000;0.047600000016246
critical;6;10000;0.005899999905523
atomics;6;10000;0.004999999873689
locks;6;10000;0.005400000191003
builtin;7;10000;0.099000000318483
critical;7;10000;0.005400000191003
atomics;7;10000;0.004600000011123
locks;7;10000;0.004999999873689
builtin;8;10000;0.224800000069081
critical;8;10000;0.004899999566987
atomics;8;10000;0.004100000296603
locks;8;10000;0.004600000011123
builtin;9;10000;1.557900000079826
critical;9;10000;0.172800000200368
atomics;9;10000;0.171599999703176
locks;9;10000;0.169699999787554
builtin;10;10000;0.201300000298943
critical;10;10000;0.192599999991216
atomics;10;10000;0.189200000022538
locks;10;10000;0.189399999726447
builtin;11;10000;0.224099999741156
critical;11;10000;0.212400000236812
atomics;11;10000;0.218399999994290
locks;11;10000;0.211999999919499
builtin;12;10000;0.241700000060519
critical;12;10000;0.230600000122649
atomics;12;10000;0.232599999890226
locks;12;10000;0.248700000156532
builtin;13;10000;0.289799999791285
critical;13;10000;0.254699999914010
atomics;13;10000;0.251099999786675
locks;13;10000;0.249700000040320
builtin;14;10000;0.298600000405713
critical;14;10000;0.145199999678880
atomics;14;10000;0.269899999693735
locks;14;10000;0.268100000084814
builtin;15;10000;0.297900000077789
critical;15;10000;0.288100000034319
atomics;15;10000;0.287500000013097
locks;15;10000;0.288200000341021
builtin;2;1000000;1.028900000164867
critical;2;1000000;1.000099999600934
atomics;2;1000000;0.994900000023335
locks;2;1000000;0.977200000306766
builtin;3;1000000;0.609400000030291
critical;3;1000000;0.649799999791867
atomics;3;1000000;0.667199999952572
locks;3;1000000;0.650899999982357
builtin;4;1000000;0.466299999970943
critical;4;1000000;0.487899999825459
atomics;4;1000000;0.507300000208488
locks;4;1000000;0.488200000290817
builtin;5;1000000;0.543399999969552
critical;5;1000000;0.568200000088837
atomics;5;1000000;0.518000000283791
locks;5;1000000;0.517500000114524
builtin;6;1000000;0.554600000214123
critical;6;1000000;0.554499999907421
atomics;6;1000000;0.516999999945256
locks;6;1000000;0.512699999944743
builtin;7;1000000;0.478200000088691
critical;7;1000000;0.475800000003801
atomics;7;1000000;0.436999999692489
locks;7;1000000;0.438999999914813
builtin;8;1000000;0.536400000328285
critical;8;1000000;0.367000000096596
atomics;8;1000000;0.329899999996996
locks;8;1000000;0.489799999741081
builtin;9;1000000;0.666599999931350
critical;9;1000000;0.598899999658897
atomics;9;1000000;0.739499999781401
locks;9;1000000;0.663599999825237
builtin;10;1000000;0.666500000079395
critical;10;1000000;0.685399999838410
atomics;10;1000000;0.665400000343652
locks;10;1000000;0.683900000240101
builtin;11;1000000;0.795600000401464
critical;11;1000000;0.667199999952572
atomics;11;1000000;0.706199999967794
locks;11;1000000;0.622600000042439
builtin;12;1000000;0.790100000358507
critical;12;1000000;0.645999999960623
atomics;12;1000000;0.674700000217854
locks;12;1000000;0.866399999722489
builtin;13;1000000;0.656600000183971
critical;13;1000000;0.796499999978550
atomics;13;1000000;0.661099999888393
locks;13;1000000;0.566799999887735
builtin;14;1000000;0.675799999953597
critical;14;1000000;0.770999999986088
atomics;14;1000000;0.674200000048586
locks;14;1000000;0.605900000209658
builtin;15;1000000;0.645800000256713
critical;15;1000000;0.709200000073906
atomics;15;1000000;0.697599999966769
locks;15;1000000;0.676999999996042
builtin;2;100;0.172900000052323
critical;2;100;0.000999999883788
atomics;2;100;0.000599999566475
locks;2;100;0.000900000031834
builtin;3;100;0.035300000035932
critical;3;100;0.001399999746354
atomics;3;100;0.000799999725132
locks;3;100;0.001000000338536
builtin;4;100;0.045700000100624
critical;4;100;0.001200000042445
atomics;4;100;0.000699999873177
locks;4;100;0.000999999883788
builtin;5;100;0.052599999889935
critical;5;100;0.001200000042445
atomics;5;100;0.000699999873177
locks;5;100;0.001100000190490
builtin;6;100;0.025899999855028
critical;6;100;0.001299999894400
atomics;6;100;0.000999999883788
locks;6;100;0.001299999894400
builtin;7;100;0.025199999981851
critical;7;100;0.001599999905011
atomics;7;100;0.000900000031834
locks;7;100;0.001500000053056
builtin;8;100;0.026000000161730
critical;8;100;0.002100000074279
atomics;8;100;0.001099999735743
locks;8;100;0.216499999623920
builtin;9;100;0.154599999859784
critical;9;100;0.173399999766843
atomics;9;100;0.176000000010390
locks;9;100;0.170199999956822
builtin;10;100;0.218700000004901
critical;10;100;0.180399999862857
atomics;10;100;0.188700000308017
locks;10;100;0.188600000001315
builtin;11;100;0.237700000070618
critical;11;100;0.112499999886495
atomics;11;100;0.209000000268134
locks;11;100;0.209199999972043
builtin;12;100;0.242399999933696
critical;12;100;0.219200000174169
atomics;12;100;0.216599999930622
locks;12;100;0.229199999921548
builtin;13;100;0.259500000083790
critical;13;100;0.257600000168168
atomics;13;100;0.249000000167143
locks;13;100;0.249799999892275
builtin;14;100;0.279500000033295
critical;14;100;0.269900000148482
atomics;14;100;0.269000000116648
locks;14;100;0.270399999863002
builtin;15;100;0.296299999718030
critical;15;100;0.291500000002998
atomics;15;100;0.286899999991874
locks;15;100;0.285999999960040
builtin;2;10000;0.162399999680929
critical;2;10000;0.012399999832269
atomics;2;10000;0.010499999916647
locks;2;10000;0.010300000212737
builtin;3;10000;0.032499999633728
critical;3;10000;0.007399999958579
atomics;3;10000;0.007199999799923
locks;3;10000;0.007199999799923
builtin;4;10000;0.028399999791873
critical;4;10000;0.005699999746867
atomics;4;10000;0.005699999746867
locks;4;10000;0.005800000053569
builtin;5;10000;0.029700000141020
critical;5;10000;0.006299999768089
atomics;5;10000;0.005700000201614
locks;5;10000;0.005900000360270
builtin;6;10000;0.030000000151631
critical;6;10000;0.005599999894912
atomics;6;10000;0.004999999873689
locks;6;10000;0.005099999725644
builtin;7;10000;0.033899999834830
critical;7;10000;0.004999999873689
atomics;7;10000;0.004399999852467
locks;7;10000;0.005099999725644
builtin;8;10000;0.033900000289577
critical;8;10000;0.004999999873689
atomics;8;10000;0.004099999841856
locks;8;10000;0.004699999863078
builtin;9;10000;1.555800000005547
critical;9;10000;0.168500000199856
atomics;9;10000;0.170399999660731
locks;9;10000;0.194900000224152
builtin;10;10000;0.199900000097841
critical;10;10000;0.188499999694614
atomics;10;10000;0.187999999980093
locks;10;10000;0.194900000224152
builtin;11;10000;0.225299999783601
critical;11;10000;0.208599999950820
atomics;11;10000;0.209400000130699
locks;11;10000;0.209499999982654
builtin;12;10000;0.262199999724544
critical;12;10000;0.124799999866809
atomics;12;10000;0.230499999815947
locks;12;10000;0.231500000154483
builtin;13;10000;0.269499999831169
critical;13;10000;0.262399999883201
atomics;13;10000;0.254900000072666
locks;13;10000;0.253100000008999
builtin;14;10000;0.288899999759451
critical;14;10000;0.269799999841780
atomics;14;10000;0.271300000349584
locks;14;10000;0.270300000011048
builtin;15;10000;0.323199999911594
critical;15;10000;0.289799999791285
atomics;15;10000;0.297099999897910
locks;15;10000;0.290200000108598
builtin;2;1000000;1.039400000081514
critical;2;1000000;1.004300000204239
atomics;2;1000000;0.994699999864679
locks;2;1000000;1.007200000003650
builtin;3;1000000;0.616100000115694
critical;3;1000000;0.649500000236003
atomics;3;1000000;0.657600000067760
locks;3;1000000;0.663499999973283
builtin;4;1000000;0.455999999758205
critical;4;1000000;0.496000000111962
atomics;4;1000000;0.487999999677413
locks;4;1000000;0.504399999954330
builtin;5;1000000;0.573700000131794
critical;5;1000000;0.594999999975698
atomics;5;1000000;0.526400000126159
locks;5;1000000;0.528699999904347
builtin;6;1000000;0.474999999823922
critical;6;1000000;0.486099999761791
atomics;6;1000000;0.443599999925937
locks;6;1000000;0.442800000200805
builtin;7;1000000;0.422900000103255
critical;7;1000000;0.454699999863806
atomics;7;1000000;0.543399999969552
locks;7;1000000;1.297100000101636
builtin;8;1000000;0.894199999947887
critical;8;1000000;0.360699999873759
atomics;8;1000000;0.329100000271865
locks;8;1000000;0.326700000186975
builtin;9;1000000;0.549300000329822
critical;9;1000000;0.782600000093225
atomics;9;1000000;0.701199999639357
locks;9;1000000;0.698400000146648
builtin;10;1000000;0.761499999953230
critical;10;1000000;0.682800000049610
atomics;10;1000000;0.664600000163773
locks;10;1000000;0.711099999989528
builtin;11;1000000;0.636899999790330
critical;11;1000000;0.797999999576859
atomics;11;1000000;0.587500000165164
locks;11;1000000;0.663400000121328
builtin;12;1000000;0.727099999949132
critical;12;1000000;0.597200000356679
atomics;12;1000000;0.621799999862560
locks;12;1000000;0.568500000099448
builtin;13;1000000;0.625600000148552
critical;13;1000000;0.694399999702000
atomics;13;1000000;0.670299999910640
locks;13;1000000;0.580899999931717
builtin;14;1000000;0.638900000012654
critical;14;1000000;0.679600000239589
atomics;14;1000000;0.593000000208121
locks;14;1000000;0.570000000152504
builtin;15;1000000;0.727199999801087
critical;15;1000000;0.594199999795819
atomics;15;1000000;0.722499999938009
locks;15;1000000;0.719600000138598
builtin;2;100;0.270499999714957
critical;2;100;0.001400000201102
atomics;2;100;0.000600000021223
locks;2;100;0.000800000179879
builtin;3;100;0.058799999806070
critical;3;100;0.001100000190490
atomics;3;100;0.000699999873177
locks;3;100;0.000799999725132
builtin;4;100;0.025899999855028
critical;4;100;0.001100000190490
atomics;4;100;0.000799999725132
locks;4;100;0.001000000338536
builtin;5;100;0.024500000108674
critical;5;100;0.001100000190490
atomics;5;100;0.000699999873177
locks;5;100;0.001200000042445
builtin;6;100;0.025700000151119
critical;6;100;0.001400000201102
atomics;6;100;0.000900000031834
locks;6;100;0.001200000042445
builtin;7;100;0.033799999982875
critical;7;100;0.001500000053056
atomics;7;100;0.000999999883788
locks;7;100;0.001400000201102
builtin;8;100;0.030199999855540
critical;8;100;0.001600000359758
atomics;8;100;0.000900000031834
locks;8;100;0.001700000211713
builtin;9;100;0.112599999738450
critical;9;100;0.177800000074058
atomics;9;100;0.178399999640533
locks;9;100;0.174700000115990
builtin;10;100;0.217499999962456
critical;10;100;0.188999999863881
atomics;10;100;0.194599999758793
locks;10;100;0.192700000297918
builtin;11;100;0.238900000113063
critical;11;100;0.113399999918329
atomics;11;100;0.208299999940209
locks;11;100;0.206900000193855
builtin;12;100;0.274999999874126
critical;12;100;0.233400000070105
atomics;12;100;0.218300000142335
locks;12;100;0.228699999752280
builtin;13;100;0.262899999597721
critical;13;100;0.251699999807897
atomics;13;100;0.241499999901862
locks;13;100;0.275500000043394
builtin;14;100;0.284900000224297
critical;14;100;0.267999999778112
atomics;14;100;0.267000000349071
locks;14;100;0.266099999862490
builtin;15;100;0.305699999898934
critical;15;100;0.292900000204099
atomics;15;100;0.288900000214198
locks;15;100;0.298099999781698
builtin;2;10000;0.168300000041199
critical;2;10000;0.011799999811046
atomics;2;10000;0.010400000064692
locks;2;10000;0.010499999916647
builtin;3;10000;0.029599999834318
critical;3;10000;0.007399999958579
atomics;3;10000;0.007099999947968
locks;3;10000;0.007099999947968
builtin;4;10000;0.029100000119797
critical;4;10000;0.005700000201614
atomics;4;10000;0.005599999894912
locks;4;10000;0.005700000201614
builtin;5;10000;0.031100000342121
critical;5;10000;0.026300000172341
atomics;5;10000;0.005700000201614
locks;5;10000;0.005800000053569
builtin;6;10000;0.030400000014197
critical;6;10000;0.005700000201614
atomics;6;10000;0.010000000202126
locks;6;10000;0.005500000042957
builtin;7;10000;0.037499999962165
critical;7;10000;0.005299999884301
atomics;7;10000;0.004699999863078
locks;7;10000;0.005200000032346
builtin;8;10000;0.041599999804021
critical;8;10000;0.004699999863078
atomics;8;10000;0.004099999841856
locks;8;10000;0.004500000159169
builtin;9;10000;1.557200000206649
critical;9;10000;0.173100000210979
atomics;9;10000;0.172900000052323
locks;9;10000;0.177100000200880
builtin;10;10000;0.215600000046834
critical;10;10000;0.187899999673391
atomics;10;10000;0.186600000233739
locks;10;10000;0.188199999684002
builtin;11;10000;0.219400000332826
critical;11;10000;0.210899999729008
atomics;11;10000;0.214099999993778
locks;11;10000;0.213599999824510
builtin;12;10000;0.262099999872589
critical;12;10000;0.235700000303041
atomics;12;10000;0.227400000312628
locks;12;10000;0.248700000156532
builtin;13;10000;0.283800000033807
critical;13;10000;0.145700000302895
atomics;13;10000;0.256900000294991
locks;13;10000;0.279100000170729
builtin;14;10000;0.375699999949575
critical;14;10000;0.305900000057591
atomics;14;10000;0.270800000180316
locks;14;10000;0.269600000137871
builtin;15;10000;0.312300000132382
critical;15;10000;0.290699999823119
atomics;15;10000;0.289599999632628
locks;15;10000;0.291699999706907
builtin;2;1000000;1.065299999936542
critical;2;1000000;1.036499999827356
atomics;2;1000000;0.996299999769690
locks;2;1000000;0.991599999906612
builtin;3;1000000;0.627099999746861
critical;3;1000000;0.653500000225904
atomics;3;1000000;0.668600000153674
locks;3;1000000;0.665399999888905
builtin;4;1000000;0.686800000039511
critical;4;1000000;0.724500000160333
atomics;4;1000000;0.657999999930325
locks;4;1000000;0.673000000006141
builtin;5;1000000;0.566799999887735
critical;5;1000000;0.568299999940791
atomics;5;1000000;0.532800000200950
locks;5;1000000;0.521500000104425
builtin;6;1000000;0.502200000028097
critical;6;1000000;0.492399999984627
atomics;6;1000000;0.454500000159896
locks;6;1000000;0.457999999980530
builtin;7;1000000;0.747800000226562
critical;7;1000000;0.607300000410760
atomics;7;1000000;1.620399999865185
locks;7;1000000;0.556999999844265
builtin;8;1000000;1.139599999987695
critical;8;1000000;0.637699999970209
atomics;8;1000000;0.340500000220345
locks;8;1000000;0.328600000102597
builtin;9;1000000;0.560299999960989
critical;9;1000000;0.782500000241271
atomics;9;1000000;0.833000000056927
locks;9;1000000;0.674400000207243
builtin;10;1000000;0.714999999672727
critical;10;1000000;0.786200000220560
atomics;10;1000000;0.730899999780377
locks;10;1000000;0.775800000155868
builtin;11;1000000;0.649300000077346
critical;11;1000000;0.883000000158063
atomics;11;1000000;0.712699999894539
locks;11;1000000;0.626300000021729
builtin;12;1000000;0.663599999825237
critical;12;1000000;0.900800000181334
atomics;12;1000000;0.703200000316428
locks;12;1000000;0.613900000189460
builtin;13;1000000;0.596299999870098
critical;13;1000000;0.705500000094617
atomics;13;1000000;0.792099999671336
locks;13;1000000;0.781100000040169
builtin;14;1000000;0.751300000047195
critical;14;1000000;0.607699999818578
atomics;14;1000000;0.749699999687437
locks;14;1000000;0.721700000212877
builtin;15;1000000;0.659300000279472
critical;15;1000000;0.678299999890442
atomics;15;1000000;0.811399999747664
locks;15;1000000;0.981299999693874
builtin;2;100;0.263500000073691
critical;2;100;0.001299999894400
atomics;2;100;0.000699999873177
locks;2;100;0.000699999873177
builtin;3;100;0.042199999825243
critical;3;100;0.000999999883788
atomics;3;100;0.000600000021223
locks;3;100;0.000700000327924
builtin;4;100;0.025899999855028
critical;4;100;0.001100000190490
atomics;4;100;0.000699999873177
locks;4;100;0.000999999883788
builtin;5;100;0.028800000109186
critical;5;100;0.001000000338536
atomics;5;100;0.000900000031834
locks;5;100;0.001200000042445
builtin;6;100;0.027300000056130
critical;6;100;0.001100000190490
atomics;6;100;0.000799999725132
locks;6;100;0.001399999746354
builtin;7;100;0.054999999974825
critical;7;100;0.001400000201102
atomics;7;100;0.000999999883788
locks;7;100;0.001399999746354
builtin;8;100;0.047099999846978
critical;8;100;0.001800000063668
atomics;8;100;0.000999999883788
locks;8;100;0.001899999915622
builtin;9;100;0.107599999864760
critical;9;100;0.175199999830511
atomics;9;100;0.169300000379735
locks;9;100;0.171000000136701
builtin;10;100;0.222899999698711
critical;10;100;0.104300000202784
atomics;10;100;0.196999999843683
locks;10;100;0.185299999884592
builtin;11;100;0.217299999803799
critical;11;100;0.266300000021147
atomics;11;100;0.206499999876542
locks;11;100;0.208200000088254
builtin;12;100;0.239699999838194
critical;12;100;0.233999999636580
atomics;12;100;0.248600000304577
locks;12;100;0.224899999921035
builtin;13;100;0.269899999693735
critical;13;100;0.252899999850342
atomics;13;100;0.253400000019610
locks;13;100;0.250200000209588
builtin;14;100;0.300499999866588
critical;14;100;0.167600000168022
atomics;14;100;0.301800000215735
locks;14;100;0.270000000000437
builtin;15;100;0.321600000006583
critical;15;100;0.288499999896885
atomics;15;100;0.289799999791285
locks;15;100;0.290299999960553
builtin;2;10000;0.167900000178633
critical;2;10000;0.011200000244571
atomics;2;10000;0.010200000360783
locks;2;10000;0.010499999916647
builtin;3;10000;0.036999999792897
critical;3;10000;0.007499999810534
atomics;3;10000;0.007099999947968
locks;3;10000;0.007300000106625
builtin;4;10000;0.033400000120309
critical;4;10000;0.007699999969191
atomics;4;10000;0.007000000096014
locks;4;10000;0.007099999947968
builtin;5;10000;0.031300000046031
critical;5;10000;0.006300000222836
atomics;5;10000;0.005800000053569
locks;5;10000;0.005999999757478
builtin;6;10000;0.032599999940430
critical;6;10000;0.005599999894912
atomics;6;10000;0.005000000328437
locks;6;10000;0.005200000032346
builtin;7;10000;0.046899999688321
critical;7;10000;0.005400000191003
atomics;7;10000;0.004500000159169
locks;7;10000;0.005200000032346
builtin;8;10000;0.210100000003877
critical;8;10000;0.004900000021735
atomics;8;10000;0.003999999989901
locks;8;10000;0.004500000159169
builtin;9;10000;0.127499999962311
critical;9;10000;0.184100000296894
atomics;9;10000;0.182500000391883
locks;9;10000;0.182300000233226
builtin;10;10000;0.225199999931647
critical;10;10000;0.107099999695492
atomics;10;10000;0.216399999771966
locks;10;10000;0.195799999801238
builtin;11;10000;0.223100000312115
critical;11;10000;0.208500000098866
atomics;11;10000;0.207600000067032
locks;11;10000;0.210899999729008
builtin;12;10000;0.287299999854440
critical;12;10000;0.230699999974604
atomics;12;10000;0.226400000428839
locks;12;10000;0.230200000260083
builtin;13;10000;0.284299999748328
critical;13;10000;0.161599999955797
atomics;13;10000;0.250100000357634
locks;13;10000;0.256899999840243
builtin;14;10000;0.330600000324921
critical;14;10000;0.275599999895348
atomics;14;10000;0.275599999895348
locks;14;10000;0.278400000297552
builtin;15;10000;0.316600000132894
critical;15;10000;0.292300000182877
atomics;15;10000;0.298599999950966
locks;15;10000;0.291700000161654
builtin;2;1000000;1.050300000315474
critical;2;1000000;1.047300000209361
atomics;2;1000000;1.041499999701045
locks;2;1000000;1.020900000185065
builtin;3;1000000;0.648900000214780
critical;3;1000000;0.668299999688315
atomics;3;1000000;0.677100000302744
locks;3;1000000;0.686400000176945
builtin;4;1000000;0.478500000099302
critical;4;1000000;0.498800000059418
atomics;4;1000000;0.489200000174606
locks;4;1000000;0.523700000030658
builtin;5;1000000;0.472000000172557
critical;5;1000000;0.481800000216026
atomics;5;1000000;0.472199999876466
locks;5;1000000;0.487799999973504
builtin;6;1000000;0.474799999665265
critical;6;1000000;0.921100000141450
atomics;6;1000000;0.666399999772693
locks;6;1000000;0.541099999736616
builtin;7;1000000;0.460399999610672
critical;7;1000000;0.412299999879906
atomics;7;1000000;0.388300000395247
locks;7;1000000;0.373700000181998
builtin;8;1000000;0.394499999856635
critical;8;1000000;0.625900000159163
atomics;8;1000000;0.331400000050053
locks;8;1000000;0.598699999954988
builtin;9;1000000;0.546799999938230
critical;9;1000000;0.784599999860802
atomics;9;1000000;0.662700000248151
locks;9;1000000;0.727300000107789
builtin;10;1000000;0.592599999890808
critical;10;1000000;0.623099999756960
atomics;10;1000000;0.621000000137428
locks;10;1000000;0.709800000095129
builtin;11;1000000;0.778499999796622
critical;11;1000000;0.762199999826407
atomics;11;1000000;0.594800000271789
locks;11;1000000;0.595699999848875
builtin;12;1000000;0.547200000255543
critical;12;1000000;0.673099999858096
atomics;12;1000000;0.653299999612500
locks;12;1000000;0.752299999930983
builtin;13;1000000;0.814099999843165
critical;13;1000000;0.732100000277569
atomics;13;1000000;0.807299999905808
locks;13;1000000;0.751200000195240
builtin;14;1000000;0.721799999610084
critical;14;1000000;0.735800000256859
atomics;14;1000000;0.625300000137941
locks;14;1000000;0.847899999826041
builtin;15;1000000;0.665799999751471
critical;15;1000000;0.717299999905663
atomics;15;1000000;0.662500000089494
locks;15;1000000;0.704600000062783
builtin;2;100;0.193599999875005
critical;2;100;0.001000000338536
atomics;2;100;0.000699999873177
locks;2;100;0.000900000031834
builtin;3;100;0.036999999792897
critical;3;100;0.000999999883788
atomics;3;100;0.000800000179879
locks;3;100;0.000800000179879
builtin;4;100;0.100400000064838
critical;4;100;0.000999999883788
atomics;4;100;0.000800000179879
locks;4;100;0.000999999883788
builtin;5;100;0.027699999918696
critical;5;100;0.001200000042445
atomics;5;100;0.000800000179879
locks;5;100;0.001300000349147
builtin;6;100;0.025700000151119
critical;6;100;0.001200000042445
atomics;6;100;0.000800000179879
locks;6;100;0.001200000042445
builtin;7;100;0.025800000003073
critical;7;100;0.001399999746354
atomics;7;100;0.000900000031834
locks;7;100;0.001500000053056
builtin;8;100;0.035400000342634
critical;8;100;0.001599999905011
atomics;8;100;0.000999999883788
locks;8;100;0.001400000201102
