num_threads;method;n_rows;n_cols;elapsed_time
1;single;1000;1000;3.99860000106855295599
2;reduction;1000;1000;2.41370000003371387720
2;nested;1000;1000;2.22460000077262520790
3;reduction;1000;1000;1.57099999887577723712
3;nested;1000;1000;1.33550000100512988865
4;reduction;1000;1000;1.06729999970411881804
4;nested;1000;1000;1.07709999974758829921
5;reduction;1000;1000;1.47730000026058405638
5;nested;1000;1000;1.41769999936514068395
6;reduction;1000;1000;1.20760000027075875551
6;nested;1000;1000;1.18939999993017408997
7;reduction;1000;1000;1.07629999911296181381
7;nested;1000;1000;1.02230000084091443568
8;reduction;1000;1000;0.91969999994034878910
8;nested;1000;1000;0.89520000074116978794
9;reduction;1000;1000;1.22580000061134342104
9;nested;1000;1000;1.58050000027287751436
10;reduction;1000;1000;1.33020000066608190536
10;nested;1000;1000;1.29779999952006619424
11;reduction;1000;1000;1.32489999850804451853
11;nested;1000;1000;1.21140000010200310498
12;reduction;1000;1000;1.57150000086403451860
12;nested;1000;1000;1.31909999981871806085
13;reduction;1000;1000;1.60390000019106082618
13;nested;1000;1000;1.33270000151242129505
14;reduction;1000;1000;1.42070000038074795157
14;nested;1000;1000;1.33280000045488122851
15;reduction;1000;1000;1.73879999965720344335
15;nested;1000;1000;1.55550000090443063527
16;reduction;1000;1000;1.49579999924753792584
16;nested;1000;1000;1.42980000055104028434
17;reduction;1000;1000;1.36349999957019463181
17;nested;1000;1000;1.47980000110692344606
18;reduction;1000;1000;2.05819999973755329847
18;nested;1000;1000;1.65050000032351817936
19;reduction;1000;1000;1.57080000099085737020
19;nested;1000;1000;1.37420000100973993540
20;reduction;1000;1000;1.35240000054182019085
20;nested;1000;1000;1.48489999992307275534
21;reduction;1000;1000;1.51170000026468187571
21;nested;1000;1000;1.62079999972775112838
22;reduction;1000;1000;1.46909999966737814248
22;nested;1000;1000;1.46359999962442088872
23;reduction;1000;1000;1.77450000046519562602
23;nested;1000;1000;1.53750000026775524020
24;reduction;1000;1000;1.36799999927461612970
24;nested;1000;1000;1.59100000018952414393
25;reduction;1000;1000;1.89710000086051877588
25;nested;1000;1000;1.55669999912788625807
26;reduction;1000;1000;1.55009999980393331498
26;nested;1000;1000;1.58320000082312617451
27;reduction;1000;1000;1.29879999985860195011
27;nested;1000;1000;1.41619999885733705014
28;reduction;1000;1000;1.49369999962800648063
28;nested;1000;1000;1.40639999881386756897
29;reduction;1000;1000;1.44670000008773058653
29;nested;1000;1000;1.35310000041499733925
30;reduction;1000;1000;1.43209999987448100001
30;nested;1000;1000;1.55249999988882336766
31;reduction;1000;1000;1.77110000004176981747
31;nested;1000;1000;1.69629999982134904712
32;reduction;1000;1000;1.59350000103586353362
32;nested;1000;1000;1.52270000035059638321
1;single;10;10;0.00089999957708641887
2;reduction;10;10;0.28279999969527125359
2;nested;10;10;0.00970000110100954771
3;reduction;10;10;0.35270000080345198512
3;nested;10;10;0.00440000076196156442
4;reduction;10;10;0.02489999860699754208
4;nested;10;10;0.00300000101560726762
5;reduction;10;10;0.02909999966504983604
5;nested;10;10;0.00279999949270859361
6;reduction;10;10;0.02710000080696772784
6;nested;10;10;0.00269999873125925660
7;reduction;10;10;0.02710000080696772784
7;nested;10;10;0.00750000072002876550
8;reduction;10;10;0.04030000127386301756
8;nested;10;10;0.00270000055024866015
9;reduction;10;10;0.11040000026696361601
9;nested;10;10;0.17769999976735562086
10;reduction;10;10;0.23460000011255033314
10;nested;10;10;0.10800000018207356334
11;reduction;10;10;0.23159999909694306552
11;nested;10;10;0.21149999884073622525
12;reduction;10;10;0.25119999918388202786
12;nested;10;10;0.23340000007010530680
13;reduction;10;10;0.25950000053853727877
13;nested;10;10;0.24740000117162708193
14;reduction;10;10;0.29960000028950162232
14;nested;10;10;0.28949999978067353368
15;reduction;10;10;0.32280000050377566367
15;nested;10;10;0.29460000041581224650
16;reduction;10;10;0.34839999898395035416
16;nested;10;10;0.30100000003585591912
17;reduction;10;10;0.36320000072009861469
17;nested;10;10;0.32959999953163787723
18;reduction;10;10;0.37680000059481244534
18;nested;10;10;0.33900000016728881747
19;reduction;10;10;0.40199999966716859490
19;nested;10;10;0.36309999995864927769
20;reduction;10;10;0.42750000102387275547
20;nested;10;10;0.39090000063879415393
21;reduction;10;10;0.44870000056107528508
21;nested;10;10;0.41790000068431254476
22;reduction;10;10;0.46050000128161627799
22;nested;10;10;0.43799999912152998149
23;reduction;10;10;0.49269999908574391156
23;nested;10;10;0.45539999882748816162
24;reduction;10;10;0.53049999951326753944
24;nested;10;10;0.47959999938029795885
25;reduction;10;10;0.61089999871910549700
25;nested;10;10;0.51590000111900735646
26;reduction;10;10;0.55650000103923957795
26;nested;10;10;0.52660000073956325650
27;reduction;10;10;0.32740000096964649856
27;nested;10;10;0.54009999985282775015
28;reduction;10;10;0.57960000049206428230
28;nested;10;10;0.55910000082803890109
29;reduction;10;10;0.59059999875898938626
29;nested;10;10;0.60719999964931048453
30;reduction;10;10;0.61620000087714288384
30;nested;10;10;0.59330000112822744995
31;reduction;10;10;0.62860000070941168815
31;nested;10;10;0.61410000125761143863
32;reduction;10;10;0.75540000034379772842
32;nested;10;10;0.63469999986409675330
1;single;100;100;0.04430000080901663750
2;reduction;100;100;0.35529999877326190472
2;nested;100;100;0.03710000055434647948
3;reduction;100;100;0.26160000015806872398
3;nested;100;100;0.02589999894553329796
4;reduction;100;100;0.03990000004705507308
4;nested;100;100;0.01950000114447902888
5;reduction;100;100;0.04330000047048088163
5;nested;100;100;0.02230000063718762249
6;reduction;100;100;0.03950000063923653215
6;nested;100;100;0.01989999873330816627
7;reduction;100;100;0.04529999932856298983
7;nested;100;100;0.01730000076349824667
8;reduction;100;100;0.04240000089339446276
8;nested;100;100;0.01540000084787607193
9;reduction;100;100;0.12400000014167744666
9;nested;100;100;0.19790000078501179814
10;reduction;100;100;0.22720000015397090465
10;nested;100;100;0.11289999929431360215
11;reduction;100;100;0.22460000036517158151
11;nested;100;100;0.21730000116804149002
12;reduction;100;100;0.48790000073495320976
12;nested;100;100;0.23799999871698673815
13;reduction;100;100;0.34910000067611690611
13;nested;100;100;0.25670000104582868516
14;reduction;100;100;0.38849999873491469771
14;nested;100;100;0.27539999973669182509
15;reduction;100;100;0.33689999872876796871
15;nested;100;100;0.16150000010384246707
16;reduction;100;100;0.34020000020973384380
16;nested;100;100;0.31979999948816839606
17;reduction;100;100;0.34509999932197388262
17;nested;100;100;0.33830000029411166906
18;reduction;100;100;0.37630000042554456741
18;nested;100;100;0.35409999873081687838
19;reduction;100;100;0.39730000025883782655
19;nested;100;100;0.38599999970756471157
20;reduction;100;100;0.41160000000672880560
20;nested;100;100;0.40510000144422519952
21;reduction;100;100;0.49840000065159983933
21;nested;100;100;0.41759999839996453375
22;reduction;100;100;0.47960000119928736240
22;nested;100;100;0.42740000026242341846
23;reduction;100;100;0.48989999959303531796
23;nested;100;100;0.44700000034936238080
24;reduction;100;100;0.50670000018726568669
24;nested;100;100;0.25340000138385221362
25;reduction;100;100;0.53010000010544899851
25;nested;100;100;0.49390000094717834145
26;reduction;100;100;0.58130000070377718657
26;nested;100;100;0.50650000048335641623
27;reduction;100;100;0.55419999989680945873
27;nested;100;100;0.52809999942837748677
28;reduction;100;100;0.57109999943349976093
28;nested;100;100;0.54790000103821512312
29;reduction;100;100;0.61380000079225283116
29;nested;100;100;0.56720000065979547799
30;reduction;100;100;0.60189999931026250124
30;nested;100;100;0.55869999960123095661
31;reduction;100;100;0.62570000045525375754
31;nested;100;100;0.61419999838108196855
32;reduction;100;100;0.65509999876667279750
32;nested;100;100;0.63020000015967525542
1;single;1000;1000;4.06750000001920852810
2;reduction;1000;1000;2.36399999994318932295
2;nested;1000;1000;1.99119999888353049755
3;reduction;1000;1000;1.38169999991077929735
3;nested;1000;1000;1.35410000075353309512
4;reduction;1000;1000;1.01989999893703497946
4;nested;1000;1000;0.98149999939778354019
5;reduction;1000;1000;1.48709999848506413400
5;nested;1000;1000;1.41509999957634136081
6;reduction;1000;1000;1.20889999925566371530
6;nested;1000;1000;1.31640000108745880425
7;reduction;1000;1000;1.11830000059853773564
7;nested;1000;1000;1.08949999957985710353
8;reduction;1000;1000;0.95110000074782874435
8;nested;1000;1000;0.90789999921980779618
9;reduction;1000;1000;1.21199999921373091638
9;nested;1000;1000;1.35819999923114664853
10;reduction;1000;1000;1.62079999972775112838
10;nested;1000;1000;1.65910000032454263419
11;reduction;1000;1000;1.22329999976500403136
11;nested;1000;1000;1.21459999900253023952
12;reduction;1000;1000;1.36399999973946250975
12;nested;1000;1000;1.41699999949196353555
13;reduction;1000;1000;1.36659999952826183289
13;nested;1000;1000;1.62209999871265608817
14;reduction;1000;1000;1.68880000092030968517
14;nested;1000;1000;1.82010000025911722332
15;reduction;1000;1000;1.37229999927512835711
15;nested;1000;1000;1.57149999904504511505
16;reduction;1000;1000;1.55519999862008262426
16;nested;1000;1000;1.77609999991545919329
17;reduction;1000;1000;1.33529999948223121464
17;nested;1000;1000;1.38940000033471733332
18;reduction;1000;1000;1.69479999931354541332
18;nested;1000;1000;1.46210000093560665846
19;reduction;1000;1000;1.66739999986020848155
19;nested;1000;1000;1.90110000039567239583
20;reduction;1000;1000;1.37819999872590415180
20;nested;1000;1000;1.48950000038894359022
21;reduction;1000;1000;1.40920000012556556612
21;nested;1000;1000;1.35690000024624168873
22;reduction;1000;1000;1.37569999969855416566
22;nested;1000;1000;1.52700000035110861063
23;reduction;1000;1000;1.34969999999157153070
23;nested;1000;1000;1.55880000056640710682
24;reduction;1000;1000;1.56320000132836867124
24;nested;1000;1000;1.42659999983152374625
25;reduction;1000;1000;1.30220000028202775866
25;nested;1000;1000;1.37209999957121908665
26;reduction;1000;1000;1.59489999896322842687
26;nested;1000;1000;1.35129999944183509797
27;reduction;1000;1000;1.61180000031890813261
27;nested;1000;1000;1.61420000040379818529
28;reduction;1000;1000;1.64760000006936024874
28;nested;1000;1000;1.34179999986372422427
29;reduction;1000;1000;1.48079999962646979839
29;nested;1000;1000;1.80030000046826899052
30;reduction;1000;1000;1.63760000032198149711
30;nested;1000;1000;1.60809999943012371659
31;reduction;1000;1000;1.33189999905880540609
31;nested;1000;1000;1.68549999943934381008
32;reduction;1000;1000;1.58689999989292118698
32;nested;1000;1000;1.48679999983869493008
1;single;10;10;0.00089999957708641887
2;reduction;10;10;0.35000000025320332497
2;nested;10;10;0.00499999987368937582
3;reduction;10;10;0.46310000107041560113
3;nested;10;10;0.00390000059269368649
4;reduction;10;10;0.02750000021478626877
4;nested;10;10;0.00300000101560726762
5;reduction;10;10;0.02970000059576705098
5;nested;10;10;0.00290000025415793061
6;reduction;10;10;0.02730000051087699831
6;nested;10;10;0.00240000008489005268
7;reduction;10;10;0.02720000156841706485
7;nested;10;10;0.00249999902734998614
8;reduction;10;10;0.02829999903042335063
8;nested;10;10;0.00249999902734998614
9;reduction;10;10;0.11499999891384504735
9;nested;10;10;0.17690000095171853900
10;reduction;10;10;0.22189999981492292136
10;nested;10;10;0.10389999988547060639
11;reduction;10;10;0.21980000019539147615
11;nested;10;10;0.21030000061728060246
12;reduction;10;10;0.23999999939405824989
12;nested;10;10;0.23479999981645960361
13;reduction;10;10;0.25829999867710284889
13;nested;10;10;0.25360000108776148409
14;reduction;10;10;0.32769999961601570249
14;nested;10;10;0.26710000020102597773
15;reduction;10;10;0.33690000054775737226
15;nested;10;10;0.29289999838510993868
16;reduction;10;10;0.35599999864643905312
16;nested;10;10;0.33439999970141798258
17;reduction;10;10;0.37319999864848796278
17;nested;10;10;0.21170000036363489926
18;reduction;10;10;0.37899999915680382401
18;nested;10;10;0.35980000029667280614
19;reduction;10;10;0.40190000072470866144
19;nested;10;10;0.37379999957920517772
20;reduction;10;10;0.41389999933016952127
20;nested;10;10;0.55279999833146575838
21;reduction;10;10;0.45349999891186598688
21;nested;10;10;0.42349999966972973198
22;reduction;10;10;0.55419999989680945873
22;nested;10;10;0.52099999993515666574
23;reduction;10;10;0.49700000090524554253
23;nested;10;10;0.45989999853190965950
24;reduction;10;10;0.51279999934195075184
24;nested;10;10;0.48040000001492444426
25;reduction;10;10;0.52520000099320895970
25;nested;10;10;0.48959999912767671049
26;reduction;10;10;0.55109999993874225765
26;nested;10;10;0.60250000024097971618
27;reduction;10;10;0.59839999994437675923
27;nested;10;10;0.54739999904995784163
28;reduction;10;10;0.65489999906276352704
28;nested;10;10;0.55590000010852236301
29;reduction;10;10;0.63299999965238384902
29;nested;10;10;0.57860000015352852643
30;reduction;10;10;0.63120000049821101129
30;nested;10;10;0.59820000024046748877
31;reduction;10;10;0.64959999872371554375
31;nested;10;10;0.61660000028496142477
32;reduction;10;10;0.67099999978381674737
32;nested;10;10;0.63179999960993882269
1;single;100;100;0.04420000004756730050
2;reduction;100;100;0.38379999932658392936
2;nested;100;100;0.04199999966658651829
3;reduction;100;100;0.04609999996318947524
3;nested;100;100;0.02539999877626542002
4;reduction;100;100;0.03860000106215011328
4;nested;100;100;0.01990000055229756981
5;reduction;100;100;0.04350000017439015210
5;nested;100;100;0.02339999991818331182
6;reduction;100;100;0.04069999886269215494
6;nested;100;100;0.01960000008693896234
7;reduction;100;100;0.04350000017439015210
7;nested;100;100;0.01729999894450884312
8;reduction;100;100;0.05129999954078812152
8;nested;100;100;0.01589999919815454632
9;reduction;100;100;0.12690000039583537728
9;nested;100;100;0.18559999989520292729
10;reduction;100;100;0.22799999896960798651
10;nested;100;100;0.19300000167277175933
11;reduction;100;100;0.24630000007164198905
11;nested;100;100;0.28159999965282622725
12;reduction;100;100;0.26649999927030876279
12;nested;100;100;0.17800000023271422833
13;reduction;100;100;0.39370000013150274754
13;nested;100;100;0.28539999948407057673
14;reduction;100;100;0.32800000008137430996
14;nested;100;100;0.28700000075332354754
15;reduction;100;100;0.34149999919463880360
15;nested;100;100;0.30659999902127310634
16;reduction;100;100;0.36540000110107939690
16;nested;100;100;0.32809999902383424342
17;reduction;100;100;0.38999999924271833152
17;nested;100;100;0.34450000021024607122
18;reduction;100;100;0.41490000148769468069
18;nested;100;100;0.36410000029718503356
19;reduction;100;100;0.43310000000928994268
19;nested;100;100;0.36869999894406646490
20;reduction;100;100;0.52219999997760169208
20;nested;100;100;0.40139999873645137995
21;reduction;100;100;0.45740000132354907691
21;nested;100;100;0.41319999945699237287
22;reduction;100;100;0.48539999988861382008
22;nested;100;100;0.44340000022202730179
23;reduction;100;100;0.51189999976486433297
23;nested;100;100;0.46070000098552554846
24;reduction;100;100;0.50759999976435210556
24;nested;100;100;0.48720000086177606136
25;reduction;100;100;0.52839999989373609424
25;nested;100;100;0.25590000041120219976
26;reduction;100;100;0.62369999977818224579
26;nested;100;100;0.51170000006095506251
27;reduction;100;100;0.55199999951582867652
27;nested;100;100;0.53410000145959202200
28;reduction;100;100;0.57589999960327986628
28;nested;100;100;0.56269999913638457656
29;reduction;100;100;0.65519999952812213451
29;nested;100;100;0.60839999969175551087
30;reduction;100;100;0.63839999893389176577
30;nested;100;100;0.59619999956339597702
31;reduction;100;100;0.73020000127144157887
31;nested;100;100;0.70430000050691887736
32;reduction;100;100;0.80130000060307793319
32;nested;100;100;0.65919999906327575445
1;single;1000;1000;4.24279999970167409629
2;reduction;1000;1000;2.41710000045713968575
2;nested;1000;1000;2.03550000151153653860
3;reduction;1000;1000;1.47810000089521054178
3;nested;1000;1000;1.33169999935489613563
4;reduction;1000;1000;1.05849999999918509275
4;nested;1000;1000;1.15470000127970706671
5;reduction;1000;1000;1.46639999911712948233
5;nested;1000;1000;1.43209999987448100001
6;reduction;1000;1000;1.23280000116210430861
6;nested;1000;1000;1.19249999988824129105
7;reduction;1000;1000;1.07070000012754462659
7;nested;1000;1000;1.03490000037709251046
8;reduction;1000;1000;0.92930000027990899980
8;nested;1000;1000;0.92000000040570739657
9;reduction;1000;1000;1.22709999959624838084
9;nested;1000;1000;1.49109999983920715749
10;reduction;1000;1000;1.39040000067325308919
10;nested;1000;1000;1.43179999940912239254
11;reduction;1000;1000;1.68080000003101304173
11;nested;1000;1000;1.62240000099700409919
12;reduction;1000;1000;1.67660000079195015132
12;nested;1000;1000;1.85869999950227793306
13;reduction;1000;1000;1.37929999982588924468
13;nested;1000;1000;1.41950000033830292523
14;reduction;1000;1000;1.98509999972884543240
14;nested;1000;1000;1.89850000060687307268
15;reduction;1000;1000;1.72040000143169891089
15;nested;1000;1000;1.51399999958812259138
16;reduction;1000;1000;1.75420000050507951528
16;nested;1000;1000;1.62470000032044481486
17;reduction;1000;1000;1.49330000022018793970
17;nested;1000;1000;1.37240000003657769412
18;reduction;1000;1000;1.40959999953338410705
18;nested;1000;1000;1.33169999935489613563
19;reduction;1000;1000;1.43540000135544687510
19;nested;1000;1000;1.61999999909312464297
20;reduction;1000;1000;1.77419999999983701855
20;nested;1000;1000;2.00149999909626785666
21;reduction;1000;1000;1.53549999959068372846
21;nested;1000;1000;1.92309999874851200730
22;reduction;1000;1000;1.41900000016903504729
22;nested;1000;1000;1.58420000116166193038
23;reduction;1000;1000;1.58899999951245263219
23;nested;1000;1000;1.59540000095148570836
24;reduction;1000;1000;1.41989999974612146616
24;nested;1000;1000;1.40629999987140763551
25;reduction;1000;1000;1.93770000078075099736
25;nested;1000;1000;1.39870000020891893655
26;reduction;1000;1000;1.64439999934984371066
26;nested;1000;1000;1.64790000053471885622
27;reduction;1000;1000;1.51750000077299773693
27;nested;1000;1000;1.40079999982845038176
28;reduction;1000;1000;1.44189999991795048118
28;nested;1000;1000;1.72779999957128893584
29;reduction;1000;1000;1.55470000026980414987
29;nested;1000;1000;1.34689999867987353355
30;reduction;1000;1000;1.35000000045693013817
30;nested;1000;1000;1.41380000059143640101
31;reduction;1000;1000;1.54449999899952672422
31;nested;1000;1000;1.40420000025187619030
32;reduction;1000;1000;1.51350000123784411699
32;nested;1000;1000;1.36930000007851049304
1;single;10;10;0.00100000033853575587
2;reduction;10;10;0.33540000003995373845
2;nested;10;10;0.00709999949322082102
3;reduction;10;10;0.03390000165381934494
3;nested;10;10;0.00480000016978010535
4;reduction;10;10;0.34810000033758115023
4;nested;10;10;0.00309999995806720108
5;reduction;10;10;0.02970000059576705098
5;nested;10;10;0.00290000025415793061
6;reduction;10;10;0.02649999987625051290
6;nested;10;10;0.00340000042342580855
7;reduction;10;10;0.02709999898797832429
7;nested;10;10;0.00259999978879932314
8;reduction;10;10;0.02700000004551839083
8;nested;10;10;0.00240000008489005268
9;reduction;10;10;0.11400000039429869503
9;nested;10;10;0.18569999883766286075
10;reduction;10;10;0.23140000121202319860
10;nested;10;10;0.18209999871032778174
11;reduction;10;10;0.25620000087656080723
11;nested;10;10;0.11619999895629007369
12;reduction;10;10;0.26310000066587235779
12;nested;10;10;0.23479999981645960361
13;reduction;10;10;0.26829999842448160052
13;nested;10;10;0.24760000087553635240
14;reduction;10;10;0.28240000028745271266
14;nested;10;10;0.26410000100440811366
15;reduction;10;10;0.40570000055595301092
15;nested;10;10;0.15400000120280310512
16;reduction;10;10;0.32710000050428789109
16;nested;10;10;0.30540000079781748354
17;reduction;10;10;0.34700000105658546090
17;nested;10;10;0.36259999978938139975
18;reduction;10;10;0.36980000004405155778
18;nested;10;10;0.34750000122585333884
19;reduction;10;10;0.40140000055544078350
19;nested;10;10;0.37039999915577936918
20;reduction;10;10;0.41100000089500099421
20;nested;10;10;0.39069999911589547992
21;reduction;10;10;0.44390000039129517972
21;nested;10;10;0.40599999920232221484
22;reduction;10;10;0.46349999865924473852
22;nested;10;10;0.43259999984002206475
23;reduction;10;10;0.48729999980423599482
23;nested;10;10;0.44249999882595147938
24;reduction;10;10;0.51209999946877360344
24;nested;10;10;0.47430000086023937911
25;reduction;10;10;0.52279999908932950348
25;nested;10;10;0.49460000082035548985
26;reduction;10;10;0.54049999926064629108
26;nested;10;10;0.51519999942684080452
27;reduction;10;10;0.56580000091344118118
27;nested;10;10;0.53099999968253541738
28;reduction;10;10;0.59630000032484531403
28;nested;10;10;0.57079999896814115345
29;reduction;10;10;0.61230000028444919735
29;nested;10;10;0.56399999994027893990
30;reduction;10;10;0.63649999901826959103
30;nested;10;10;0.59979999969073105603
31;reduction;10;10;0.72970000110217370093
31;nested;10;10;0.60159999884490389377
32;reduction;10;10;0.68749999991268850863
32;nested;10;10;0.62129999969329219311
1;single;100;100;0.04379999882075935602
2;reduction;100;100;0.37259999953676015139
2;nested;100;100;0.04870000157097820193
3;reduction;100;100;0.05059999966761097312
3;nested;100;100;0.02940000013040844351
4;reduction;100;100;0.04199999966658651829
4;nested;100;100;0.01950000114447902888
5;reduction;100;100;0.04140000055485870689
5;nested;100;100;0.02359999962209258229
6;reduction;100;100;0.03879999894706998020
6;nested;100;100;0.01929999962158035487
7;reduction;100;100;0.03689999903144780546
7;nested;100;100;0.01720000000204890966
8;reduction;100;100;0.03580000156944151968
8;nested;100;100;0.01530000008642673492
9;reduction;100;100;0.12690000039583537728
9;nested;100;100;0.18420000014884863049
10;reduction;100;100;0.22819999867351725698
10;nested;100;100;0.19040000006498303264
11;reduction;100;100;0.34539999978733249009
11;nested;100;100;0.25060000007215421647
12;reduction;100;100;0.32499999906576704234
12;nested;100;100;0.25780000032682437450
13;reduction;100;100;0.28940000083821360022
13;nested;100;100;0.28519999978016130626
14;reduction;100;100;0.31780000063008628786
14;nested;100;100;0.16829999913170468062
15;reduction;100;100;0.34549999872979242355
15;nested;100;100;0.30200000037439167500
16;reduction;100;100;0.36490000093181151897
16;nested;100;100;0.30460000016319099814
17;reduction;100;100;0.36309999995864927769
17;nested;100;100;0.35050000042247120291
18;reduction;100;100;0.40249999983643647283
18;nested;100;100;0.41410000085306819528
19;reduction;100;100;0.43809999988297931850
19;nested;100;100;0.38069999936851672828
20;reduction;100;100;0.45740000132354907691
20;nested;100;100;0.44490000072983093560
21;reduction;100;100;0.47540000014123506844
21;nested;100;100;0.44030000026396010071
22;reduction;100;100;0.64589999965392053127
22;nested;100;100;0.55429999883926939219
23;reduction;100;100;0.52249999862397089601
23;nested;100;100;0.46870000005583278835
24;reduction;100;100;0.53090000074007548392
24;nested;100;100;0.49249999938183464110
25;reduction;100;100;0.55939999947440810502
25;nested;100;100;0.49470000158180482686
26;reduction;100;100;0.66689999948721379042
26;nested;100;100;0.59839999994437675923
27;reduction;100;100;0.73880000127246603370
27;nested;100;100;0.63910000062605831772
28;reduction;100;100;0.86710000141465570778
28;nested;100;100;0.91869999960181303322
29;reduction;100;100;0.59870000040973536670
29;nested;100;100;0.60959999973420053720
30;reduction;100;100;0.63810000028752256185
30;nested;100;100;0.55980000070121604949
31;reduction;100;100;0.72220000038214493543
31;nested;100;100;0.61359999926935415715
32;reduction;100;100;0.70199999936448875815
32;nested;100;100;0.62480000087816733867
1;single;1000;1000;4.19619999956921674311
2;reduction;1000;1000;2.39979999969364143908
2;nested;1000;1000;2.07029999910446349531
3;reduction;1000;1000;2.21199999941745772958
3;nested;1000;1000;2.19149999975343234837
4;reduction;1000;1000;1.68920000032812822610
4;nested;1000;1000;1.63169999905221629888
5;reduction;1000;1000;1.33400000049732625484
5;nested;1000;1000;1.29739999829325824976
6;reduction;1000;1000;1.22700000065378844738
6;nested;1000;1000;1.20710000010149087757
7;reduction;1000;1000;1.09530000008817296475
7;nested;1000;1000;1.05869999970309436321
8;reduction;1000;1000;0.94700000045122578740
8;nested;1000;1000;0.88759999925969168544
9;reduction;1000;1000;1.21919999946840107441
9;nested;1000;1000;1.31680000049527734518
10;reduction;1000;1000;1.53700000009848736227
10;nested;1000;1000;1.33190000087779480964
11;reduction;1000;1000;1.24949999917589593679
11;nested;1000;1000;1.16229999912320636213
12;reduction;1000;1000;1.37729999914881773293
12;nested;1000;1000;1.38220000008004717529
13;reduction;1000;1000;1.68449999910080805421
13;nested;1000;1000;1.63939999947615433484
14;reduction;1000;1000;1.65129999913915526122
14;nested;1000;1000;1.41160000021045561880
15;reduction;1000;1000;1.48590000026160851121
15;nested;1000;1000;1.41050000092945992947
16;reduction;1000;1000;1.14339999890944454819
16;nested;1000;1000;1.45599999996193218976
17;reduction;1000;1000;1.31250000049476511776
17;nested;1000;1000;1.62180000006628688425
18;reduction;1000;1000;1.44360000012966338545
18;nested;1000;1000;1.63710000015271361917
19;reduction;1000;1000;1.69739999910234473646
19;nested;1000;1000;1.73180000092543195933
20;reduction;1000;1000;1.30709999939426779747
20;nested;1000;1000;1.47170000127516686916
21;reduction;1000;1000;1.66499999977531842887
21;nested;1000;1000;1.43220000063593033701
22;reduction;1000;1000;1.53569999929459299892
22;nested;1000;1000;1.44809999983408488333
23;reduction;1000;1000;1.41950000033830292523
23;nested;1000;1000;1.40339999961724970490
24;reduction;1000;1000;1.66540000100212637335
24;nested;1000;1000;1.39119999948889017105
25;reduction;1000;1000;1.57829999989189673215
25;nested;1000;1000;1.51780000123835634440
26;reduction;1000;1000;1.35620000037306454033
26;nested;1000;1000;1.80980000004637986422
27;reduction;1000;1000;1.45209999936923850328
27;nested;1000;1000;1.34239999897545203567
28;reduction;1000;1000;1.49950000013632234186
28;nested;1000;1000;1.74999999944702722132
29;reduction;1000;1000;1.77110000004176981747
29;nested;1000;1000;1.60850000065693166107
30;reduction;1000;1000;1.40740000097139272839
30;nested;1000;1000;1.70819999948434997350
31;reduction;1000;1000;1.68080000003101304173
31;nested;1000;1000;1.58550000014656689018
32;reduction;1000;1000;1.53610000052140094340
32;nested;1000;1000;1.64460000087274238467
1;single;10;10;0.00089999957708641887
2;reduction;10;10;0.34149999919463880360
2;nested;10;10;0.01629999860597308725
3;reduction;10;10;0.19729999985429458320
3;nested;10;10;0.00340000042342580855
4;reduction;10;10;0.02680000034160912037
4;nested;10;10;0.00279999949270859361
5;reduction;10;10;0.02959999983431771398
5;nested;10;10;0.00299999919661786407
6;reduction;10;10;0.02669999958015978336
6;nested;10;10;0.00240000008489005268
7;reduction;10;10;0.03429999924264848232
7;nested;10;10;0.00249999902734998614
8;reduction;10;10;0.03339999966556206346
8;nested;10;10;0.00259999978879932314
9;reduction;10;10;0.10819999988598283380
9;nested;10;10;0.18859999909182079136
10;reduction;10;10;0.21480000032170210034
10;nested;10;10;0.19150000116496812552
11;reduction;10;10;0.23900000087451189756
11;nested;10;10;0.11590000030992086977
12;reduction;10;10;0.24600000142527278513
12;nested;10;10;0.22849999913887586445
13;reduction;10;10;0.26350000007369089872
13;nested;10;10;0.24140000095940195024
14;reduction;10;10;0.44080000043322797865
14;nested;10;10;0.32410000130767002702
15;reduction;10;10;0.40790000093693379313
15;nested;10;10;0.29480000011972151697
16;reduction;10;10;0.36220000038156285882
16;nested;10;10;0.32129999999597202986
17;reduction;10;10;0.39210000068123918027
17;nested;10;10;0.35580000076151918620
18;reduction;10;10;0.41260000034526456147
18;nested;10;10;0.34400000004097819328
19;reduction;10;10;0.40549999903305433691
19;nested;10;10;0.37569999949482735246
20;reduction;10;10;0.50499999997555278242
20;nested;10;10;0.41039999996428377926
21;reduction;10;10;0.44460000026447232813
21;nested;10;10;0.21680000099877361208
22;reduction;10;10;0.44969999908062163740
22;nested;10;10;0.45309999950404744595
23;reduction;10;10;0.47199999971780925989
23;nested;10;10;0.47229999836417846382
24;reduction;10;10;0.49810000018624123186
24;nested;10;10;0.48050000077637378126
25;reduction;10;10;0.51730000086536165327
25;nested;10;10;0.49450000005890615284
26;reduction;10;10;0.53509999997913837433
26;nested;10;10;0.51820000044244807214
27;reduction;10;10;0.64430000020365696400
27;nested;10;10;0.54580000141868367791
28;reduction;10;10;0.58779999926628079265
28;nested;10;10;0.55020000036165583879
29;reduction;10;10;0.62060000163910444826
29;nested;10;10;0.58809999973163940012
30;reduction;10;10;0.64720000045781489462
30;nested;10;10;0.69979999898350797594
31;reduction;10;10;0.66450000122131314129
31;nested;10;10;0.61790000108885578811
